Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Player ID
2026-01-15 20:25:44,12.247,Tvaz,44.853,11.323,1,11,0,4.213,26,44.853,0,0,6,8,61,136,3,3,0,263
2026-01-23 20:50:49,12.247,Tvaz,42.857,10.634,0,3,0,4.458,19,42.857,0,0,4,3,48,112,5,0,0,263
2026-01-27 23:01:56,12.285,Tvaz,51.049,12.364,5,19,0,4.534,26,51.049,0,0,7,12,73,143,1,3,1,263
2026-02-04 18:43:52,13.282,Tvaz,47.934,13.794,2,4,0,4.293,19,47.934,0,0,7,4,58,121,1,4,0,263
2026-02-07 19:14:36,13.137,Tvaz,47.682,13.861,4,16,0,4.361,24,47.682,0,0,7,13,72,151,1,5,0,263
2026-02-10 21:22:07,12.687,Tvaz,43.269,14.226,5,7,0,4.156,18,43.269,0,0,9,5,45,104,3,2,0,263
2026-02-11 19:51:50,12.964,Tvaz,50.345,13.625,5,14,0,4.329,25,50.345,0,0,7,16,73,145,3,3,0,263
2026-01-10 19:11:59,18.416,civiltwlight,70.93,23.03,5,4,0,3.738,27,70.93,0,0,9,11,61,86,2,3,0,268
2026-01-28 15:08:23,18.947,civiltwlight,79.412,25.265,7,5,1,3.981,49,79.412,0,0,14,26,108,136,5,1,0,268
2026-01-31 18:49:14,18.416,civiltwlight,71.901,22.603,9,12,0,3.724,41,71.901,0,0,10,33,87,121,0,6,0,268
2026-02-04 18:43:52,18.28,civiltwlight,74.766,29.264,7,7,0,3.725,43,74.766,0,0,14,20,80,107,3,2,0,268
2026-01-28 15:08:23,12.85,Mami,45.455,12.217,3,8,0,4.369,23,45.455,0,0,6,11,65,143,4,2,0,274
2026-01-06 20:54:30,10.741,hmsuis,36.22,7.413,1,11,0,4.848,13,36.22,0,0,2,5,46,127,4,1,0,276
2026-01-15 20:25:44,10.741,hmsuis,42.647,9.098,0,11,0,4.552,17,42.647,0,0,4,7,58,136,3,3,0,276
2026-01-23 20:50:49,10.741,hmsuis,30.909,6.004,1,3,1,5.029,7,30.909,0,0,2,2,34,110,2,3,0,276
2026-01-27 23:01:56,10.679,hmsuis,43.925,10.132,4,4,0,4.596,14,43.925,0,0,7,2,47,107,2,3,0,276
2026-02-10 21:22:07,11.863,hmsuis,40.385,10.783,1,7,0,4.476,15,40.385,0,0,6,7,42,104,3,2,0,276
2026-01-03 18:46:20,10.321,chemist,37.692,7.677,2,10,1,4.939,11,37.692,0,0,4,3,49,130,2,3,0,277
2026-01-23 20:50:49,10.321,chemist,32.5,5.923,1,3,1,5.256,8,32.5,0,0,4,0,39,120,3,2,0,277
2026-01-09 00:54:36,9.504,Provenance,38.298,7.758,2,5,2,4.833,10,38.298,0,0,3,3,54,141,3,1,1,289
2026-01-27 23:01:56,9.504,Provenance,38.095,9.545,4,7,0,4.475,12,38.095,0,0,8,3,40,105,5,0,0,289
2026-01-30 05:07:19,9.538,Provenance,33.333,6.616,2,17,0,4.889,13,33.333,0,0,5,4,45,135,2,4,0,289
2026-02-10 21:22:07,11.939,Provenance,18.333,2.692,0,15,0,5.636,3,18.333,0,0,0,1,22,120,1,4,0,289
2026-01-10 19:11:59,7.156,ss_r_white_pony,15.116,1.861,0,4,0,5.692,2,15.116,0,0,0,0,13,86,2,3,0,291
2026-01-03 18:46:20,7.303,FeyFey,14.851,2.365,0,2,2,5.333,3,14.851,0,0,1,0,15,101,3,2,0,292
2026-01-10 19:11:59,7.303,FeyFey,25.472,5.812,0,3,0,4.63,7,25.472,0,0,1,6,27,106,0,5,0,292
2026-01-15 20:25:44,7.355,FeyFey,15.172,2.438,0,13,0,5.0,4,15.172,0,0,0,0,22,145,1,5,0,292
2026-01-23 20:50:49,7.355,FeyFey,24.107,4.636,1,3,1,5.111,5,24.107,0,0,3,2,27,112,5,0,0,292
2026-01-28 15:08:23,7.355,FeyFey,19.527,3.132,1,8,4,5.576,6,19.527,0,0,1,3,33,169,2,4,0,292
2026-01-30 05:07:19,7.355,FeyFey,19.608,4.174,0,3,2,4.7,7,19.608,0,0,3,1,20,102,4,2,0,292
2026-01-31 18:49:14,7.303,FeyFey,18.182,2.593,0,12,0,5.182,3,18.182,0,0,0,0,22,121,0,6,0,292
2026-02-04 18:43:52,8.125,FeyFey,16.522,4.306,0,5,0,4.737,6,16.522,0,0,3,1,19,115,2,3,0,292
2026-02-10 21:22:07,8.213,FeyFey,18.803,3.248,0,7,3,5.273,4,18.803,0,0,1,1,22,117,3,2,0,292
2026-01-06 20:54:30,7.5,Hyo,21.6,3.998,0,8,1,5.0,7,21.6,0,0,0,5,27,125,3,2,0,317
2026-01-03 18:46:20,9.706,Swapin,31.933,4.841,0,13,0,5.316,7,31.933,0,0,2,0,38,119,3,1,1,325
2026-01-27 23:01:56,9.706,Swapin,30.435,4.836,0,10,0,5.2,8,30.435,0,0,1,3,35,115,2,3,0,325
2026-02-10 21:22:07,10.349,Swapin,36.066,6.922,2,13,0,5.318,9,36.066,0,0,5,0,44,122,1,4,0,325
2026-01-23 20:50:49,9.0,pomo,19.811,4.093,2,7,1,5.286,4,19.811,0,0,2,0,21,106,1,4,0,326
2026-01-03 18:46:20,11.87,Flato,47.059,8.889,0,13,0,4.893,14,47.059,0,0,2,3,56,119,3,1,1,327
2026-01-06 20:54:30,11.858,Flato,42.52,10.045,1,11,1,4.537,21,42.52,0,0,5,8,54,127,4,1,0,327
2026-01-09 00:54:36,11.87,Flato,53.125,10.606,0,4,1,4.882,14,53.125,0,0,2,7,68,128,3,2,0,327
2026-01-10 19:11:59,11.87,Flato,48.515,11.325,1,5,0,4.429,15,48.515,0,0,2,8,49,101,4,0,1,327
2026-01-15 20:25:44,11.858,Flato,50.382,12.611,3,10,0,4.258,21,50.382,0,0,5,12,66,131,3,3,0,327
2026-01-23 20:50:49,11.858,Flato,54.31,13.837,4,6,2,4.444,18,54.31,0,0,7,7,63,116,1,4,0,327
2026-01-27 23:01:56,11.87,Flato,45.714,11.166,1,7,0,4.438,15,45.714,0,0,5,9,48,105,5,0,0,327
2026-01-30 05:07:19,11.858,Flato,57.037,13.963,3,17,0,4.325,31,57.037,0,0,7,19,77,135,2,4,0,327
2026-01-31 18:49:14,11.87,Flato,52.239,12.047,3,8,0,4.357,22,52.239,0,0,6,5,70,134,5,1,0,327
2026-02-04 18:43:52,15.469,Flato,48.214,11.185,0,7,0,4.778,15,48.214,0,0,5,9,54,112,3,2,0,327
2026-02-07 19:14:36,15.372,Flato,48.344,11.507,1,16,0,4.616,19,48.344,0,0,4,13,73,151,1,5,0,327
2026-02-08 15:46:14,14.871,Flato,49.669,12.201,1,8,0,4.627,22,49.669,0,0,3,5,75,151,1,5,0,327
2026-02-10 21:22:07,14.374,Flato,50.427,13.456,4,7,0,4.559,17,50.427,0,0,9,3,59,117,3,2,0,327
2026-02-11 19:51:50,14.562,Flato,47.407,13.923,7,25,0,4.219,21,47.407,0,0,14,4,64,135,3,3,0,327
2026-01-09 00:54:36,14.088,_nadeshiko,63.248,18.686,5,7,0,4.189,29,63.248,0,0,7,13,74,117,3,2,0,330
2026-02-11 19:51:50,15.982,_nadeshiko,59.509,20.602,12,23,0,3.835,46,59.509,0,0,18,17,97,163,3,3,0,330
2026-01-03 18:46:20,7.411,Mangalodon,22.857,5.222,1,2,1,4.792,8,22.857,0,0,6,1,24,105,3,2,0,332
2026-01-06 20:54:30,6.946,xeyz,21.094,3.83,0,1,1,5.0,7,21.094,0,0,2,1,27,128,1,4,0,335
2026-01-09 00:54:36,9.574,fiftypercentweeb,31.624,6.218,0,7,1,4.946,9,31.624,0,0,3,1,37,117,3,2,0,336
2026-02-04 18:43:52,10.458,fiftypercentweeb,42.241,9.415,1,6,1,4.98,12,42.241,0,0,5,2,49,116,4,1,0,336
2026-01-30 05:07:19,7.101,ranny,18.627,3.946,1,3,3,4.684,4,18.627,0,0,3,0,19,102,4,2,0,338
2026-01-03 18:46:20,9.592,Hibari,34.783,6.248,0,7,1,4.85,6,34.783,0,0,1,4,40,115,2,3,0,339
2026-01-03 18:46:20,8.705,Naizuri,29.703,4.848,0,2,0,5.067,4,29.703,0,0,1,1,30,101,3,2,0,344
2026-01-06 20:54:30,8.705,Naizuri,35.2,8.488,3,4,2,4.477,13,35.2,0,0,4,3,44,125,3,2,0,344
2026-01-09 00:54:36,8.705,Naizuri,27.35,4.994,0,7,1,5.125,6,27.35,0,0,1,2,32,117,3,2,0,344
2026-01-10 19:11:59,8.705,Naizuri,31.148,5.724,1,8,1,5.053,9,31.148,0,0,1,4,38,122,3,2,0,344
2026-01-23 20:50:49,8.705,Naizuri,33.636,7.556,2,3,2,4.784,9,33.636,0,0,2,2,37,110,2,3,0,344
2026-01-27 23:01:56,8.705,Naizuri,34.579,6.977,2,4,0,4.838,7,34.579,0,0,4,6,37,107,2,3,0,344
2026-01-30 05:07:19,8.705,Naizuri,35.556,6.088,1,17,0,5.083,9,35.556,0,0,6,2,48,135,2,4,0,344
2026-01-31 18:49:14,8.705,Naizuri,29.197,7.695,4,10,1,4.3,15,29.197,0,0,5,6,40,137,2,4,0,344
2026-02-07 19:14:36,10.703,Naizuri,37.589,11.66,7,14,4,4.283,13,37.589,0,0,10,5,53,141,6,0,0,344
2026-02-10 21:22:07,11.587,Naizuri,40.152,9.92,1,8,1,4.679,19,40.152,0,0,7,6,53,132,5,0,0,344
2026-02-04 18:43:52,9.0,Isekaijoucho,18.966,3.664,1,6,5,5.409,4,18.966,0,0,2,0,22,116,4,1,0,356
2026-01-09 00:54:36,6.0,Wiwmek,25.385,4.326,1,3,3,5.424,6,25.385,0,0,3,2,33,130,3,2,0,363
2026-01-09 00:54:36,15.186,florenz,66.154,14.727,0,3,0,4.698,24,66.154,0,0,4,15,86,130,3,2,0,369
2026-02-08 15:46:14,15.121,florenz,60.265,16.957,1,8,0,4.374,32,60.265,0,0,8,10,91,151,1,5,0,369
2026-01-10 19:11:59,8.428,Andrey_K,25.0,3.753,0,3,0,5.391,4,25,0,0,2,0,23,92,2,3,0,370
2026-02-11 19:51:50,9.703,Andrey_K,30.061,7.178,3,23,3,4.694,15,30.061,0,0,9,2,49,163,3,3,0,370
2026-01-31 18:49:14,6.0,qwecocacola,17.164,2.233,0,8,1,5.609,4,17.164,0,0,1,0,23,134,5,1,0,376
2026-01-03 18:46:20,9.149,Shiku,36.154,6.728,0,10,2,4.936,11,36.154,0,0,3,3,47,130,2,3,0,382
2026-01-06 20:54:30,9.192,Shiku,31.933,5.521,0,5,1,4.947,8,31.933,0,0,1,5,38,119,3,2,0,382
2026-01-15 20:25:44,9.192,Shiku,24.138,4.022,0,13,1,4.971,6,24.138,0,0,0,2,35,145,1,5,0,382
2026-01-23 20:50:49,9.192,Shiku,35.294,5.648,0,4,1,5.333,5,35.294,0,0,2,2,36,102,3,2,0,382
2026-01-27 23:01:56,9.149,Shiku,37.762,5.26,0,19,0,5.296,10,37.762,0,0,0,3,54,143,1,3,1,382
2026-01-31 18:49:14,9.149,Shiku,33.553,6.797,0,8,0,4.725,15,33.553,0,0,3,8,51,152,5,1,0,382
2026-02-08 15:46:14,10.45,Shiku,31.579,4.934,1,11,0,5.562,5,31.579,0,0,1,2,48,152,4,1,1,382
2026-02-10 21:22:07,10.801,Shiku,32.787,5.776,1,13,2,5.35,7,32.787,0,0,2,3,40,122,1,4,0,382
2026-02-11 19:51:50,10.419,Shiku,30.275,5.393,1,13,0,5.03,5,30.275,0,0,1,2,33,109,3,1,0,382
2026-01-15 20:25:44,20.526,Miki_Hoshii,78.125,31.593,18,8,0,3.35,60,78.125,0,0,23,32,100,128,5,1,0,384
2026-01-23 20:50:49,20.526,Miki_Hoshii,85.455,30.978,11,3,0,3.734,48,85.455,0,0,13,27,94,110,2,3,0,384
2026-01-27 23:01:56,20.526,Miki_Hoshii,86.585,31.02,10,4,0,3.577,37,86.585,0,0,14,20,71,82,3,1,0,384
2026-01-06 20:54:30,11.44,Coglionedown,43.307,10.275,3,11,1,4.582,18,43.307,0,0,8,5,55,127,4,1,0,386
2026-01-09 00:54:36,11.383,Coglionedown,43.421,6.767,0,10,0,5.288,11,43.421,0,0,2,2,66,152,2,2,1,386
2026-01-15 20:25:44,11.44,Coglionedown,39.695,8.581,1,10,0,4.462,15,39.695,0,0,2,5,52,131,3,3,0,386
2026-01-23 20:50:49,11.44,Coglionedown,38.679,6.424,0,7,0,5.171,6,38.679,0,0,1,2,41,106,1,4,0,386
2026-01-27 23:01:56,11.383,Coglionedown,48.571,12.172,3,7,0,4.353,19,48.571,0,0,10,6,51,105,5,0,0,386
2026-01-30 05:07:19,11.44,Coglionedown,43.885,8.072,2,13,2,4.918,17,43.885,0,0,2,8,61,139,2,4,0,386
2026-02-04 18:43:52,12.834,Coglionedown,48.214,12.484,1,7,0,4.667,18,48.214,0,0,7,10,54,112,3,2,0,386
2026-02-10 21:22:07,13.1,Coglionedown,37.705,6.224,0,13,0,5.37,9,37.705,0,0,1,6,46,122,1,4,0,386
2026-02-11 19:51:50,12.471,Coglionedown,43.226,11.11,4,18,0,4.358,23,43.226,0,0,8,11,67,155,3,3,0,386
2026-01-06 20:54:30,6.351,Tsuni,8.0,2.106,1,7,1,4.5,3,8,0,0,1,0,8,100,2,3,0,388
2026-02-04 18:43:52,9.0,Vr0003,21.488,3.869,0,4,0,5.192,5,21.488,0,0,1,2,26,121,1,4,0,400
2026-01-03 18:46:20,8.308,Spartric,23.276,3.069,0,10,3,5.63,3,23.276,0,0,1,2,27,116,1,3,1,401
2026-01-06 20:54:30,8.308,Spartric,28.906,5.368,0,1,0,4.892,11,28.906,0,0,3,1,37,128,1,4,0,401
2026-01-09 00:54:36,8.308,Spartric,21.277,5.266,3,5,3,4.767,7,21.277,0,0,3,5,30,141,3,1,1,401
2026-01-10 19:11:59,8.308,Spartric,30.935,6.925,0,7,2,4.581,15,30.935,0,0,7,4,43,139,3,1,1,401
2026-01-23 20:50:49,8.308,Spartric,28.571,5.164,1,3,0,5.188,6,28.571,0,0,2,2,32,112,5,0,0,401
2026-01-27 23:01:56,8.308,Spartric,26.531,4.621,1,5,2,5.0,3,26.531,0,0,2,2,26,98,3,2,0,401
2026-01-28 15:08:23,8.308,Spartric,26.573,4.484,0,8,0,5.132,7,26.573,0,0,1,1,38,143,4,2,0,401
2026-01-30 05:07:19,8.308,Spartric,34.532,4.68,0,13,1,5.417,8,34.532,0,0,0,4,48,139,2,4,0,401
2026-01-31 18:49:14,8.308,Spartric,28.926,5.264,2,12,0,4.914,5,28.926,0,0,3,0,35,121,0,6,0,401
2026-02-04 18:43:52,10.025,Spartric,34.821,5.697,0,7,3,5.282,4,34.821,0,0,4,1,39,112,3,2,0,401
2026-02-07 19:14:36,10.147,Spartric,29.87,5.592,0,16,0,5.065,8,29.87,0,0,1,1,46,154,3,3,0,401
2026-02-08 15:46:14,10.292,Spartric,29.605,4.863,1,11,3,5.511,5,29.605,0,0,1,4,45,152,4,1,1,401
2026-02-10 21:22:07,10.459,Spartric,39.535,7.433,1,6,1,5.078,9,39.535,0,0,5,1,51,129,2,3,0,401
2026-02-11 19:51:50,10.535,Spartric,25.926,4.172,0,25,0,5.2,5,25.926,0,0,4,0,35,135,3,3,0,401
2026-01-03 18:46:20,9.373,AnnaYanami,37.931,5.551,0,10,0,5.364,7,37.931,0,0,1,2,44,116,1,3,1,403
2026-01-06 20:54:30,9.429,AnnaYanami,41.121,7.614,2,11,0,5.091,11,41.121,0,0,4,6,44,107,4,1,0,403
2026-01-09 00:54:36,9.373,AnnaYanami,36.842,5.744,0,10,0,5.357,12,36.842,0,0,1,2,56,152,2,2,1,403
2026-01-15 20:25:44,9.429,AnnaYanami,35.938,7.682,0,8,1,4.565,14,35.938,0,0,5,3,46,128,5,1,0,403
2026-01-27 23:01:56,9.373,AnnaYanami,42.857,8.914,2,5,0,4.69,9,42.857,0,0,5,1,42,98,3,2,0,403
2026-02-11 19:51:50,11.556,AnnaYanami,37.931,7.612,2,14,1,4.855,10,37.931,0,0,5,6,55,145,3,3,0,403
2026-01-10 19:11:59,5.821,anicomi,13.953,2.102,0,4,1,5.417,2,13.953,0,0,1,0,12,86,2,3,0,405
2026-01-09 00:54:36,9.016,zokie,34.906,7.275,1,1,1,4.838,9,34.906,0,0,1,4,37,106,0,5,0,413
2026-01-03 18:46:20,6.953,OkitaNobu,20.792,3.72,1,2,0,5.19,3,20.792,0,0,2,0,21,101,3,2,0,416
2026-01-06 20:54:30,7.029,OkitaNobu,20.312,2.688,0,1,1,5.423,2,20.312,0,0,2,1,26,128,1,4,0,416
2026-01-15 20:25:44,7.029,OkitaNobu,21.094,3.308,0,8,0,5.111,4,21.094,0,0,1,1,27,128,5,1,0,416
2026-01-28 15:08:23,7.029,OkitaNobu,19.672,5.242,2,3,2,4.458,7,19.672,0,0,2,2,24,122,1,5,0,416
2026-01-30 05:07:19,7.029,OkitaNobu,23.529,3.185,0,3,1,5.333,3,23.529,0,0,1,0,24,102,4,2,0,416
2026-01-31 18:49:14,6.953,OkitaNobu,16.418,2.468,0,8,4,5.318,3,16.418,0,0,1,1,22,134,5,1,0,416
2026-02-04 18:43:52,9.642,OkitaNobu,26.168,5.993,1,7,1,4.857,7,26.168,0,0,3,2,28,107,3,2,0,416
2026-02-07 19:14:36,9.849,OkitaNobu,22.727,5.355,2,16,2,4.829,8,22.727,0,0,3,1,35,154,3,3,0,416
2026-02-08 15:46:14,9.839,OkitaNobu,19.149,4.738,1,4,1,4.815,6,19.149,0,0,2,5,27,141,4,2,0,416
2026-02-10 21:22:07,9.995,OkitaNobu,24.038,2.914,0,7,0,5.72,2,24.038,0,0,0,2,25,104,3,2,0,416
2026-02-11 19:51:50,10.02,OkitaNobu,24.54,4.538,1,23,1,5.1,9,24.54,0,0,2,3,40,163,3,3,0,416
2026-01-30 05:07:19,7.473,Cherryish,35.821,5.518,1,13,0,5.292,10,35.821,0,0,2,2,48,134,4,2,0,421
2026-01-27 23:01:56,9.0,MapleSyyrup,21.875,6.469,4,15,1,4.179,11,21.875,0,0,7,2,28,128,1,3,1,422
2026-01-31 18:49:14,8.0,MapleSyyrup,20.661,4.391,2,12,4,4.68,4,20.661,0,0,2,3,25,121,0,6,0,422
2026-02-10 21:22:07,10.1,MapleSyyrup,29.457,7.201,1,6,5,4.658,13,29.457,0,0,5,2,38,129,2,3,0,422
2026-01-06 20:54:30,8.911,HaruUrara,28.972,5.698,1,11,1,5.097,9,28.972,0,0,3,2,31,107,4,1,0,430
2026-02-11 19:51:50,6.0,Hotpot,18.519,2.675,0,25,2,5.44,3,18.519,0,0,2,1,25,135,3,3,0,446
2026-01-09 00:54:36,12.619,Kynn,56.154,11.423,1,3,0,4.89,18,56.154,0,0,2,8,73,130,3,2,0,452
2026-01-10 19:11:59,12.619,Kynn,58.14,16.488,3,4,0,4.04,18,58.14,0,0,8,6,50,86,2,3,0,452
2026-01-27 23:01:56,12.619,Kynn,55.14,15.282,6,4,1,4.186,20,55.14,0,0,11,6,59,107,2,3,0,452
2026-01-31 18:49:14,12.619,Kynn,51.316,14.232,5,8,0,4.154,33,51.316,0,0,10,17,78,152,5,1,0,452
2026-01-28 15:08:23,6.5,RyoutaVN,17.213,2.103,0,3,0,5.619,2,17.213,0,0,0,1,21,122,1,5,0,453
2026-02-04 18:43:52,8.74,RyoutaVN,21.495,2.708,0,7,2,5.565,1,21.495,0,0,0,0,23,107,3,2,0,453
2026-01-03 18:46:20,10.144,l_elf10,40.0,8.616,2,2,1,4.762,11,40,0,0,7,1,42,105,3,2,0,455
2026-01-10 19:11:59,10.144,l_elf10,34.653,6.769,2,5,0,4.914,9,34.653,0,0,3,2,35,101,4,0,1,455
2026-01-23 20:50:49,10.829,l_elf10,30.392,5.832,0,4,3,5.161,7,30.392,0,0,2,3,31,102,3,2,0,455
2026-01-27 23:01:56,10.144,l_elf10,28.571,8.931,5,7,4,4.0,12,28.571,0,0,10,1,30,105,5,0,0,455
2026-01-30 05:07:19,10.829,l_elf10,34.074,6.641,2,17,2,4.891,11,34.074,0,0,5,4,46,135,2,4,0,455
2026-01-31 18:49:14,10.144,l_elf10,41.447,10.384,7,8,0,4.429,21,41.447,0,0,9,8,63,152,5,1,0,455
2026-02-04 18:43:52,13.822,l_elf10,41.322,7.979,0,9,2,5.22,11,41.322,0,0,1,6,50,121,2,3,0,455
2026-02-07 19:14:36,13.318,l_elf10,35.119,9.959,4,18,0,4.407,20,35.119,0,0,7,5,59,168,2,4,0,455
2026-02-10 21:22:07,12.963,l_elf10,33.333,10.771,4,15,1,4.275,15,33.333,0,0,5,9,40,120,1,4,0,455
2026-02-11 19:51:50,12.579,l_elf10,35.484,10.933,5,18,1,4.109,23,35.484,0,0,11,8,55,155,3,3,0,455
2026-02-10 21:22:07,8.0,metak,18.803,2.116,0,7,0,5.955,1,18.803,0,0,0,1,22,117,3,2,0,466
2026-01-27 23:01:56,10.0,FurLain,28.906,6.987,1,15,0,4.324,15,28.906,0,0,4,5,37,128,1,3,1,477
